"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-05-31,98229,"95470","CA","Ukiah","Mendocino","Redwood Valley",9205,429500,0.00327026395701939,0.0115402731983043,0.0794169389293792,0.0968801563726414,-0.00713875758050875,"2006-05","2006-Q2",496500,-0.134944612286002,"2005-05"
2017-05-31,91211,"76050","TX","Dallas-Fort Worth","Johnson","Grandview",9206,200100,0.0100959111559818,0.0503937007874016,0.159327925840093,0.0934713882899887,,"2017-05","2017-Q2",200100,0,"2017-05"
2017-05-31,69189,"27043","NC","Winston-Salem","Stokes","Pinnacle",9207,144200,0.0048780487804878,0.00417827298050139,0.0419075144508671,0.0181457905103926,-0.000553098741439273,"2009-07","2009-Q3",159600,-0.0964912280701754,"2007-03"
2017-05-31,63504,"14303","NY","Buffalo","Niagara","Niagara Falls",9208,53500,-0.0201465201465201,0.034816247582205,0.207674943566591,0.0311176462162959,,"2017-04","2017-Q2",54600,-0.0201465201465201,"2017-03"
2017-05-31,74783,"38355","TN",,"Gibson","Medina",9209,131000,0.00769230769230769,0.0210444271239283,0.0290652003142184,0.0199153200765829,0.013376404113965,"2017-05","2017-Q2",131000,0,"2017-05"
2017-05-31,93778,"81413","CO",,"Delta","Cedaredge",9210,185800,-0.000537923614846692,0.00650054171180932,0.0403135498320269,0.0174550316270987,-0.0210721732209944,"2007-12","2007-Q4",239800,-0.225187656380317,"2006-01"
2017-05-31,75325,"39483","MS",,"Marion","Foxworth",9211,91700,0.0188888888888889,0.0143805309734513,-0.0746720484359233,-0.0199092821616043,0.0209895717687265,"2010-06","2010-Q2",126500,-0.275098814229249,"2008-10"
2017-05-31,81399,"53578","WI","Baraboo","Sauk","Prairie du Sac",9212,215100,-0.00185614849187935,-0.00646651270207852,-0.041016495764601,0.0304971578750985,0.00710388039835497,"2016-03","2016-Q1",227300,-0.0536735591728993,"2015-06"
2017-05-31,79072,"48217","MI","Detroit","Wayne","Detroit",9213,34600,0.00581395348837209,0.0297619047619048,0.0984126984126984,0.0119794645757592,-0.0664259614471538,"2007-02","2007-Q1",69700,-0.503586800573888,
2017-05-31,72913,"33920","FL","Fort Myers","Lee","Alva",9214,238700,-0.0091324200913242,-0.0229226361031519,0.0400871459694989,0.106979544621925,-0.0175719453039369,"2006-01","2006-Q1",348200,-0.314474439977025,"2004-11"
2017-05-31,84735,"60954","IL","Kankakee","Kankakee","Momence",9215,109600,0.00735294117647059,0.0214352283317801,0.0271790065604499,-0.0126445169312794,0.00429690778362279,"2012-08","2012-Q3",128100,-0.144418423106948,"2011-12"
2017-05-31,73323,"35114","AL","Birmingham","Shelby","Alabaster",9216,202400,0.0114942528735632,0.019647355163728,0.0669478123352662,0.0327258457896227,0.00639519444691228,"2017-05","2017-Q2",202400,0,"2017-05"
2017-05-31,92980,"79512","TX",,"Mitchell","Colorado City",9217,74600,-0.0119205298013245,-0.0119205298013245,-0.0520965692503177,-0.035979734755062,-0.0279012978861746,"2007-11","2007-Q4",102000,-0.268627450980392,"2001-12"
2017-05-31,90970,"75559","TX","Texarkana","Bowie","De Kalb",9218,66600,-0.0263157894736842,-0.0133333333333333,-0.0659186535764376,-0.00502835309864658,-0.0188985473664022,"2009-05","2009-Q2",103000,-0.353398058252427,"2002-08"
2017-05-31,77606,"45345","OH","Dayton","Montgomery","New Lebanon",9219,83900,-0.00944510035419126,-0.008274231678487,0.0396530359355638,0.0154725505749163,-0.0135872233619869,"2006-04","2006-Q2",98000,-0.143877551020408,"2000-09"
2017-05-31,94937,"85361","AZ","Phoenix","Maricopa","Surprise",9220,284200,0.00388555280819498,0.0186379928315412,0.0712401055408971,0.102720218018828,-0.0167501235669469,"2007-01","2007-Q1",352000,-0.192613636363636,"2005-08"
2017-05-31,63557,"14487","NY","Rochester","Livingston","Town of Livonia",9221,151800,0.00463269358041032,0.0160642570281124,0.0534351145038168,0.0208775765254738,0.0137675336658574,"2017-05","2017-Q2",151800,0,"2017-05"
2017-05-31,89881,"73049","OK","Oklahoma City","Oklahoma","Jones",9222,149600,-0.0254071661237785,-0.0367031551835158,0.0295939435650379,0.0500277975535117,,"2017-03","2017-Q1",156100,-0.0416399743754004,"2016-11"
2017-05-31,62299,"11952","NY","New York","Suffolk","Mattituck",9223,555200,0.0161054172767204,0.0422376572179463,0.0658475715108466,0.0492839789910895,-0.00144734525492862,"2006-06","2006-Q2",582300,-0.0465395844066632,"2005-11"
2017-05-31,63669,"14706","NY","Olean","Cattaraugus","Town of Allegany",9224,103900,-0.0142314990512334,-0.0325884543761639,-0.0423963133640553,0.0101170938823629,0.000385802942795221,"2006-09","2006-Q3",117700,-0.117247238742566,"2005-10"
2017-05-31,81231,"53126","WI","Racine","Racine","Caledonia",9225,240400,0.0071219103477168,0.0169204737732657,0.0543859649122807,0.0320698777108701,-0.012600068474163,"2007-09","2007-Q3",276800,-0.13150289017341,"2005-10"
2017-05-31,62193,"11709","NY","New York","Nassau","Bayville",9226,547500,0.00810163874056343,0.0326291965296115,0.0551165927924456,0.0386670643569467,-0.00119755377774022,"2005-08","2005-Q3",579800,-0.0557088651259055,"2004-12"
2017-05-31,72044,"32531","FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Baker",9227,161200,0.00248756218905473,-0.00677757239679606,0.0914014895057549,0.027722686204076,-0.00436009424292405,"2006-04","2006-Q2",188600,-0.145281018027572,"2005-04"
2017-05-31,82467,"55808","MN","Duluth","Saint Louis","Duluth",9228,100600,0.00801603206412826,0.0192502532928065,0.0171890798786653,0.0427532794999945,0.0134714778851897,"2016-10","2016-Q4",100800,-0.00198412698412698,"2016-10"
2017-05-31,78224,"46711","IN","Decatur","Adams","Berne",9229,97000,0.025369978858351,0.0671067106710671,0.130536130536131,0.0349275200494734,0.00651623662086998,"2005-11","2005-Q4",109200,-0.111721611721612,"2004-07"
2017-05-31,60687,"07465","NJ","New York","Passaic","Wanaque",9230,302800,-0.00753851196329073,-0.0194300518134715,-0.0338225909380983,0.00462083571813432,-0.0232988363136234,"2007-01","2007-Q1",389700,-0.222992045162946,"2004-03"
2017-05-31,85073,"61606","IL","Peoria","Peoria","Peoria",9231,105300,-0.00754005655042413,-0.0140449438202247,-0.031278748850046,-0.0129653202725303,,"2010-08","2010-Q3",117000,-0.1,
2017-05-31,65588,"18810","PA","Sayre","Bradford","Athens Township",9232,123700,0.0065093572009764,0.00405844155844156,0.00897226753670473,0.00442350168721761,,"2014-07","2014-Q3",126400,-0.0213607594936709,"2014-05"
2017-05-31,98100,"95316","CA","Modesto","Stanislaus","Denair",9233,282400,0.0110991765127103,0.0220774520448788,0.0648567119155355,0.138713670327482,-0.00956860787596792,"2006-08","2006-Q3",333700,-0.153730896014384,"2005-03"
2017-05-31,59124,"03446","NH","Keene","Cheshire","Swanzey",9234,168700,0.00356930398572278,0.0023767082590612,0.025531914893617,0.0193294821933356,-0.00371660125108997,"2006-07","2006-Q3",196300,-0.140601120733571,"2004-11"
2017-05-31,94207,"83544","ID",,"Clearwater","Orofino",9235,209600,0.00817700817700818,0.022938018545632,0.109581789306511,0.0256162106223012,0.0160202793738742,"2017-05","2017-Q2",209600,0,"2017-05"
2017-05-31,78212,"46635","IN","South Bend","Saint Joseph","South Bend",9236,129500,0.00465477114041893,0.00465477114041893,0.0245253164556962,0.0106814164166382,,"2008-08","2008-Q3",142200,-0.0893108298171589,
2017-05-31,97519,"94028","CA","San Francisco","San Mateo","Portola Valley",9237,3314700,0.00187396100952093,-0.0214618881738206,0.0634604895890147,0.0935588546988202,0.0293196156335851,"2017-01","2017-Q1",3428400,-0.0331641582079104,"2016-11"
2017-05-31,87133,"66217","KS","Kansas City","Johnson","Shawnee",9238,373400,0.00484391819160388,0.0258241758241758,0.0375104195609892,0.0290421408132706,,"2017-05","2017-Q2",373400,0,"2017-05"
2017-05-31,77640,"45387","OH","Dayton","Greene","Yellow Springs",9239,187900,-0.00844327176781003,-0.0208441896821261,0.00320341697810998,0.0170138996240965,-0.0053726284393768,"2004-02","2004-Q1",207100,-0.0927088363109609,
2017-05-31,66786,"21120","MD","Baltimore","Baltimore","Parkton",9240,419200,-0.0026171782060433,-0.00332857822158821,-0.0115538788021693,0.0277956577467902,-0.0131024079973032,"2006-07","2006-Q3",494800,-0.152789005658852,"2005-02"
2017-05-31,58928,"02830","RI","Providence","Providence","Burrillville",9241,248600,0.00729335494327391,0.0176013098649202,0.0697074010327022,0.0510647478290058,-0.0091736965381124,"2006-04","2006-Q2",289900,-0.142462918247672,"2004-03"
2017-05-31,79340,"48730","MI",,"Iosco","East Tawas",9242,85100,0.00948991696322657,0.00829383886255924,0.0532178217821782,,,"2017-05","2017-Q2",85100,0,"2017-05"
2017-05-31,62153,"11560","NY","New York","Nassau","Locust Valley",9243,758600,-0.00315374507227332,-0.000790305584826133,0.0417467728645976,0.0334901846390327,-0.00208503706658547,"2006-08","2006-Q3",796400,-0.0474635861376193,"2005-06"
2017-05-31,99901,"98596","WA","Centralia","Lewis","Winlock",9244,223700,0.00765765765765766,0.0237986270022883,0.171204188481675,0.0776692050650631,0.0148710579882121,"2017-05","2017-Q2",223700,0,"2017-05"
2017-05-31,58355,"01376","MA","Greenfield Town","Franklin","Turners Falls",9245,163300,-0.00789793438639125,-0.0192192192192192,-0.0354400472533963,0.0102268185330399,-0.00695254239759802,"2006-09","2006-Q3",180300,-0.0942872989462008,"2005-04"
2017-05-31,58244,"01073","MA","Springfield","Hampshire","Southampton",9246,289800,0.00940438871473354,0.0305832147937411,0.0717455621301775,0.0300692555808322,0.00427407145814063,"2017-05","2017-Q2",289800,0,"2017-05"
2017-05-31,87246,"66616","KS","Topeka","Shawnee","Topeka",9247,53900,-0.00369685767097967,-0.0110091743119266,0.00559701492537313,-0.00475515336320065,,"2008-08","2008-Q3",90400,-0.403761061946903,
2017-05-31,59242,"03848","NH","Boston","Rockingham","Kingston",9248,280600,0.00214285714285714,0.019992729916394,0.0813102119460501,0.0551934192014485,0.00205438461205487,"2006-04","2006-Q2",288200,-0.0263705759888966,"2005-08"
2017-05-31,69170,"27013","NC","Charlotte","Rowan","Cleveland",9249,147200,0.00821917808219178,0.0186851211072664,0.0911786508524833,0.0377584315136126,0.0130501110927641,"2017-05","2017-Q2",147200,0,"2017-05"
2017-05-31,92636,"78725","TX","Austin","Travis","Austin",9250,163100,0.00679012345679012,0.0435060780550224,0.0997977073499663,0.0931192292484233,0.0332482155855478,"2017-05","2017-Q2",163100,0,"2017-05"
2017-05-31,90258,"74047","OK","Tulsa","Creek","Mounds",9251,145000,0.0118632240055827,0.0591672753834916,0.0522496371552975,0.0522534012180615,,"2017-05","2017-Q2",145000,0,"2017-05"
2017-05-31,58219,"01033","MA","Springfield","Hampshire","Town of Granby",9252,233800,0.003003003003003,0.00949913644214162,0.0636942675159236,0.021218047620706,0.00116222803992483,"2006-06","2006-Q2",234300,-0.00213401621852326,"2006-06"
2017-05-31,67099,"21903","MD","Philadelphia","Cecil","Perryville",9253,208500,0.00481927710843374,0.0116448326055313,0.0260826771653543,0.0122351432058323,-0.0195845660104841,"2007-04","2007-Q2",254900,-0.182032169478227,"2005-03"
2017-05-31,64415,"16033","PA","Pittsburgh","Butler","Forward Township",9254,186400,0.00485175202156334,0.0158038147138965,0.0537026568682872,0.0398740741506485,0.0246594959731758,"2016-11","2016-Q4",187300,-0.00480512546716498,"2016-11"
2017-05-31,84931,"61362","IL","Ottawa","Bureau","Spring Valley",9255,77100,0.0266311584553928,0.063448275862069,0.00652741514360313,0.0031422457702186,,"2010-03","2010-Q1",81500,-0.0539877300613497,
2017-05-31,77487,"45171","OH","Cincinnati","Brown","Sardinia",9256,121000,-0.00329489291598023,-0.0130505709624796,-0.062015503875969,0.044777523758218,-0.000576679096329746,"2016-01","2016-Q1",148000,-0.182432432432432,"2014-12"
2017-05-31,79392,"48817","MI","Owosso","Shiawassee","Corunna",9257,99600,-0.004995004995005,-0.0187192118226601,0.0111675126903553,0.077111146640144,-0.0216736174199166,"2007-07","2007-Q3",127800,-0.220657276995305,"2003-01"
2017-05-31,63905,"15110","PA","Pittsburgh","Allegheny","Duquesne",9258,48400,0.0146750524109015,0.0341880341880342,0.110091743119266,0.0490207461772605,0.0157445529571418,"2017-05","2017-Q2",48400,0,"2017-05"
2017-05-31,81590,"54155","WI","Green Bay","Brown","Hobart",9259,229900,0.00833333333333333,0.0369869192602616,0.0978987583572111,0.0438522014480436,0.0137265108499558,"2017-05","2017-Q2",229900,0,"2017-05"
2017-05-31,86017,"63362","MO","St. Louis","Lincoln","Moscow Mills",9260,181600,0.00386954118297402,0.00832870627429206,0.127250155183116,0.0489528356782092,0.00342258604378576,"2017-05","2017-Q2",181600,0,"2017-05"
2017-05-31,62631,"12518","NY","New York","Orange","Cornwall",9261,268700,0.0105302745393005,0.0378524526844341,0.0817230273752013,0.0178095274314343,-0.0258366606376715,"2007-01","2007-Q1",352500,-0.237730496453901,"2004-07"
2017-05-31,79543,"49055","MI","Kalamazoo","Van Buren","Gobles",9262,121100,0.0142378559463987,0.0332764505119454,-0.0706062931696086,0.0805738792653474,0.00327884101959564,"2016-04","2016-Q2",131800,-0.0811836115326252,"2015-10"
2017-05-31,77970,"46120","IN","Indianapolis","Putnam","Cloverdale",9263,105500,-0.00471698113207547,-0.025854108956602,-0.0176908752327747,0.0253226604392476,0.00516758256061789,"2005-08","2005-Q3",112100,-0.0588760035682426,"2004-08"
2017-05-31,74959,"38680","MS","Memphis","DeSoto","Lynchburg",9264,135300,0.0134831460674157,0.0391705069124424,0.0431765612952968,0.0207430380947953,,"2017-05","2017-Q2",135300,0,"2017-05"
2017-05-31,60577,"07068","NJ","New York","Essex","Roseland",9265,537200,-0.0061054579093432,-0.0198868819558475,0.057896809767625,0.0308437917315743,-0.00682869568984035,"2007-03","2007-Q1",583400,-0.0791909496057593,"2005-07"
2017-05-31,74162,"37082","TN","Nashville","Cheatham","Kingston Springs",9266,211500,0.0143884892086331,0.0423854115327748,0.0964230171073095,0.0728561327591188,,"2017-05","2017-Q2",211500,0,"2017-05"
2017-05-31,58869,"02718","MA","Providence","Bristol","Taunton",9267,285400,0.00528355054596689,0.02735781137509,0.0725291243893273,0.056717995363587,-0.000558894831754864,"2006-08","2006-Q3",308600,-0.0751782242384964,"2004-09"
2017-05-31,69380,"27521","NC","Dunn","Harnett","Coats",9268,111100,-0.000899280575539568,0.00725294650951949,0.0451552210724365,0.0254101138033962,0.00987694792388427,"2017-04","2017-Q2",111200,-0.000899280575539568,"2017-04"
2017-05-31,58404,"01524","MA","Worcester","Worcester","Leicester",9269,245300,-0.0012214983713355,-0.0012214983713355,0.0995069475571493,0.0407430569673497,-0.00312537743647767,"2006-06","2006-Q2",262100,-0.064097672644029,"2005-01"
2017-05-31,99355,"97535","OR","Medford","Jackson","Phoenix",9270,242400,0.00497512437810945,0.017632241813602,0.096336499321574,0.104905056523535,-0.00260261796896388,"2006-06","2006-Q2",260200,-0.0684089162182936,"2005-08"
2017-05-31,71160,"30510","GA","Cornelia","Habersham","Alto",9271,116200,0.00519031141868512,0.0246913580246914,0.0849673202614379,0.0838196530042523,0.00200119712397706,"2008-03","2008-Q1",122700,-0.0529747351263244,"2007-08"
2017-05-31,97273,"93445","CA","San Luis Obispo","San Luis Obispo","Oceano",9272,427100,0.00945402978019381,0.0183595612780162,0.0948474750064086,0.111904317441038,0.000610803674241156,"2006-02","2006-Q1",479400,-0.109094701710471,"2005-03"
2017-05-31,417453,"60484","IL","Chicago","Will","University Park",9273,124000,-0.0111642743221691,-0.0320062451209992,0.0517387616624258,0.0596800099695163,-0.0147734899734338,"2006-08","2006-Q3",149400,-0.170013386880857,"2004-06"
2017-05-31,79155,"48353","MI","Detroit","Livingston","Hartland",9274,243800,-0.00163800163800164,0.0124584717607973,0.115279048490393,0.0787367464082982,0.0143137970652323,"2017-04","2017-Q2",244200,-0.00163800163800164,"2017-03"
2017-05-31,65712,"19032","PA","Philadelphia","Delaware","Folcroft",9275,96300,0.00732217573221757,0.0536105032822757,0.0918367346938776,-0.00611666700789215,-0.0254349681982319,"2007-11","2007-Q4",128200,-0.248829953198128,"2005-05"
2017-05-31,90473,"74578","OK",,"Latimer","Wilburton",9276,83600,0,0.00601684717208183,0.123655913978495,0.112761367335856,0.0743718270670477,"2017-05","2017-Q2",83600,0,"2017-05"
2017-05-31,66655,"20833","MD","Washington","Montgomery","Brookeville",9277,554900,-0.00323333932099874,-0.00412778176597272,0.0204119161456418,0.0241871817645152,-0.00845920087794994,"2006-04","2006-Q2",616700,-0.100210799416248,"2005-05"
2017-05-31,70890,"30113","GA","Atlanta","Haralson","Buchanan",9278,101200,0.012,0.010989010989011,0.101196953210011,0.0746700910916114,-0.00462331315780151,"2007-08","2007-Q3",107100,-0.0550887021475257,"2007-01"
2017-05-31,78261,"46777","IN","Fort Wayne","Wells","Ossian",9279,117800,0.000849617672047579,0.0128976784178848,0.0424778761061947,0.0114164787970228,0.00443569371164743,"2015-09","2015-Q3",129800,-0.0924499229583975,"2014-09"
2017-05-31,62671,"12570","NY","New York","Dutchess","Beekman",9280,298300,0.000670915800067092,-0.00267469073888332,-0.0299186991869919,0.000134147164261744,-0.0269216747965346,"2005-09","2005-Q3",413600,-0.278771760154739,"2003-04"
2017-05-31,89729,"72736","AR","Fayetteville","Benton","Gravette",9281,139800,0.0145137880986938,0.0448430493273543,0.157284768211921,0.0721066843413385,0.0201644101009595,"2017-05","2017-Q2",139800,0,"2017-05"
2017-05-31,60728,"07630","NJ","New York","Bergen","Emerson",9282,498800,0.00849171047310958,0.0257042977585852,0.0671801454856654,0.03767040224172,-0.000499826091657884,"2006-05","2006-Q2",514300,-0.0301380517207855,"2005-06"
2017-05-31,76700,"43465","OH","Toledo","Wood","Walbridge",9283,113400,-0.00438981562774363,-0.00613496932515337,0.0225428313796213,0.0226217369883921,0.000975228180983834,"2006-03","2006-Q1",116100,-0.0232558139534884,"2005-08"
2017-05-31,88747,"70711","LA","Baton Rouge","Livingston","Albany",9284,163800,-0.00304321363359708,-0.00121951219512195,0.112771739130435,,,"2017-04","2017-Q2",164300,-0.00304321363359708,"2017-02"
2017-05-31,71297,"30735","GA","Calhoun","Gordon","Industrial",9285,108000,-0.003690036900369,-0.00735294117647059,0.103166496424923,0.0797151326488674,-0.0103982440394026,"2008-03","2008-Q1",135600,-0.20353982300885,"2005-05"
2017-05-31,90715,"75135","TX","Dallas-Fort Worth","Hunt","Caddo Mills",9286,184900,0.00817884405670665,0.0399325084364454,0.109178164367127,0.0741567879879133,0.051503402813974,"2017-05","2017-Q2",184900,0,"2017-05"
2017-05-31,89986,"73165","OK","Oklahoma City","Oklahoma","Oklahoma City",9287,199100,0.00963488843813387,0.0440482433141059,0.127406568516421,0.0578460186991578,,"2017-05","2017-Q2",199100,0,"2017-05"
